#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS: 180  14
# Band-Index:    1
   2.97727    -33.048587  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.90458    -33.056322  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.83188    -33.065800  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.75918    -33.077039  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.68649    -33.089993  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.61379    -33.104655  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.54109    -33.120960  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.46839    -33.138803  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.39570    -33.158040  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.32300    -33.178533  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.25030    -33.200050  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.17761    -33.222346  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.10491    -33.245137  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.03221    -33.268020  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.95951    -33.266950  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.88682    -33.266633  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.88682    -33.266633  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.85047    -33.266707  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.81412    -33.266935  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.77777    -33.267272  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.74142    -33.263731  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.70507    -33.250286  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.66873    -33.236751  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.63238    -33.223312  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.59603    -33.210171  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.55968    -33.197484  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.52333    -33.185415  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.48698    -33.174133  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.45063    -33.163785  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.41429    -33.154511  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.37794    -33.146444  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.34159    -33.139696  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.30524    -33.134353  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.26889    -33.130473  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.23254    -33.128133  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.19619    -33.127353  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.19619    -33.127353  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.13324    -33.126726  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.07028    -33.124864  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.00732    -33.121818  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.94436    -33.117676  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.88141    -33.112561  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.81845    -33.106571  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.75549    -33.099886  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.69253    -33.092686  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.62958    -33.085152  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.56662    -33.077514  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.50366    -33.069982  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.44070    -33.062750  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.37775    -33.056015  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.31479    -33.049951  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.25183    -33.044736  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.18887    -33.040523  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.12592    -33.037432  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.06296    -33.035547  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.00000    -33.034910  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
 
# Band-Index:    5
   0.00000    -13.540860  0.482  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.482
   0.06296    -13.527475  0.482  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.482
   0.12592    -13.487428  0.480  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.482
   0.18887    -13.420970  0.478  0.002  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.484
   0.25183    -13.328503  0.476  0.002  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.484
   0.31479    -13.210529  0.472  0.004  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.486
   0.37775    -13.067661  0.468  0.004  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.488
   0.44070    -12.900649  0.464  0.006  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.490
   0.50366    -12.710329  0.458  0.008  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.492
   0.56662    -12.497553  0.452  0.010  0.000  0.032  0.000  0.000  0.000  0.000  0.000  0.494
   0.62958    -12.263283  0.444  0.012  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.496
   0.69253    -12.008500  0.436  0.016  0.000  0.046  0.000  0.000  0.000  0.000  0.000  0.500
   0.75549    -11.734080  0.428  0.018  0.000  0.056  0.000  0.000  0.000  0.000  0.000  0.502
   0.81845    -11.441036  0.418  0.022  0.000  0.066  0.000  0.000  0.000  0.000  0.000  0.504
   0.88141    -11.130332  0.406  0.026  0.000  0.076  0.000  0.000  0.000  0.000  0.000  0.506
   0.94436    -10.802981  0.394  0.028  0.000  0.086  0.000  0.000  0.000  0.000  0.000  0.510
   1.00732    -10.460027  0.380  0.032  0.000  0.098  0.000  0.000  0.000  0.000  0.000  0.510
   1.07028    -10.102678  0.362  0.038  0.000  0.112  0.000  0.000  0.000  0.000  0.000  0.512
   1.13324     -9.733118  0.338  0.042  0.000  0.128  0.000  0.000  0.000  0.000  0.000  0.510
   1.19619     -9.405081  0.212  0.064  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.472
   1.19619     -9.405081  0.212  0.064  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.472
   1.23254     -9.400465  0.212  0.066  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.472
   1.26889     -9.386654  0.212  0.066  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.472
   1.30524     -9.363682  0.212  0.066  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.472
   1.34159     -9.331674  0.212  0.066  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.474
   1.37794     -9.290760  0.214  0.066  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.474
   1.41429     -9.241123  0.214  0.066  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.476
   1.45063     -9.182990  0.216  0.066  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.478
   1.48698     -9.122040  0.462  0.034  0.000  0.070  0.000  0.000  0.000  0.000  0.000  0.564
   1.52333     -9.079300  0.458  0.036  0.000  0.070  0.000  0.000  0.000  0.000  0.000  0.564
   1.55968     -9.031430  0.452  0.038  0.000  0.070  0.000  0.000  0.000  0.000  0.000  0.562
   1.59603     -8.978393  0.448  0.042  0.000  0.072  0.000  0.000  0.000  0.000  0.000  0.562
   1.63238     -8.920161  0.442  0.046  0.000  0.072  0.000  0.000  0.000  0.000  0.000  0.560
   1.66873     -8.856705  0.438  0.050  0.000  0.072  0.000  0.000  0.000  0.000  0.000  0.560
   1.70507     -8.787969  0.432  0.054  0.000  0.074  0.000  0.000  0.000  0.000  0.000  0.560
   1.74142     -8.713919  0.424  0.058  0.000  0.074  0.000  0.000  0.000  0.000  0.000  0.558
   1.77777     -8.634533  0.418  0.064  0.000  0.076  0.000  0.000  0.000  0.000  0.000  0.556
   1.81412     -8.549763  0.410  0.068  0.000  0.076  0.000  0.000  0.000  0.000  0.000  0.556
   1.85047     -8.459567  0.404  0.074  0.000  0.078  0.000  0.000  0.000  0.000  0.000  0.554
   1.88682     -8.363925  0.396  0.078  0.000  0.078  0.000  0.000  0.000  0.000  0.000  0.552
   1.88682     -8.363925  0.396  0.078  0.000  0.078  0.000  0.000  0.000  0.000  0.000  0.552
   1.95951     -8.676360  0.382  0.112  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.544
   2.03221     -9.095289  0.372  0.120  0.000  0.042  0.000  0.000  0.000  0.000  0.000  0.534
   2.10491     -9.533815  0.372  0.114  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.526
   2.17761     -9.967245  0.380  0.106  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.520
   2.25030    -10.386648  0.390  0.094  0.000  0.032  0.000  0.000  0.000  0.000  0.000  0.516
   2.32300    -10.787686  0.400  0.084  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.512
   2.39570    -11.167714  0.412  0.072  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.508
   2.46839    -11.524792  0.422  0.062  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.504
   2.54109    -11.857254  0.434  0.050  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.502
   2.61379    -12.163718  0.442  0.042  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.498
   2.68649    -12.442754  0.450  0.032  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.494
   2.75918    -12.693015  0.458  0.026  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.492
   2.83188    -12.913203  0.464  0.018  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.490
   2.90458    -13.102080  0.470  0.012  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.486
   2.97727    -13.258460  0.474  0.008  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.486
   3.04997    -13.381266  0.478  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.484
   3.12267    -13.469686  0.480  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.482
   3.19537    -13.523021  0.482  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.482
   3.26806    -13.540860  0.482  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.482
   3.26806    -13.540860  0.482  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.482
   3.31933    -13.531562  0.482  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.482
   3.37060    -13.503810  0.482  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.482
   3.42187    -13.457875  0.482  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.484
   3.47314    -13.394261  0.484  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.484
   3.52442    -13.313606  0.484  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.486
   3.57569    -13.216770  0.486  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.490
   3.62696    -13.104871  0.488  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.492
   3.67823    -12.979292  0.490  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.496
   3.72950    -12.841729  0.494  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.500
   3.78077    -12.694276  0.498  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.506
   3.83204    -12.539454  0.504  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.512
   3.88331    -12.380538  0.510  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.518
   3.93458    -12.221427  0.518  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.526
   3.98585    -12.067209  0.528  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.534
   4.03712    -11.924103  0.538  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.542
   4.08839    -11.799567  0.548  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.552
   4.13966    -11.701905  0.558  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.560
   4.19093    -11.639189  0.564  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.564
   4.24220    -11.617508  0.566  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.566
   4.24220    -11.617508  0.566  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.566
   4.30516    -11.611035  0.566  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.566
   4.36812    -11.591607  0.564  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.566
   4.43107    -11.559182  0.562  0.002  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.566
   4.49403    -11.513710  0.558  0.002  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.566
   4.55699    -11.455121  0.554  0.004  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.566
   4.61995    -11.383350  0.548  0.004  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.564
   4.68290    -11.298379  0.542  0.006  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.564
   4.74586    -11.200246  0.534  0.008  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.564
   4.80882    -11.089113  0.526  0.010  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.562
   4.87178    -10.965332  0.516  0.012  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.562
   4.93473    -10.829527  0.508  0.014  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.560
   4.99769    -10.682815  0.498  0.016  0.000  0.046  0.000  0.000  0.000  0.000  0.000  0.560
   5.06065    -10.527089  0.488  0.018  0.000  0.052  0.000  0.000  0.000  0.000  0.000  0.558
   5.12361    -10.365501  0.480  0.020  0.000  0.058  0.000  0.000  0.000  0.000  0.000  0.556
   5.18657    -10.203260  0.470  0.020  0.000  0.062  0.000  0.000  0.000  0.000  0.000  0.554
   5.24952    -10.048856  0.464  0.022  0.000  0.064  0.000  0.000  0.000  0.000  0.000  0.550
   5.31248     -9.915632  0.458  0.022  0.000  0.066  0.000  0.000  0.000  0.000  0.000  0.548
   5.37544     -9.822281  0.456  0.022  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.546
   5.43840     -9.788209  0.454  0.022  0.000  0.066  0.000  0.000  0.000  0.000  0.000  0.544
   5.43840     -9.788209  0.454  0.022  0.000  0.066  0.000  0.000  0.000  0.000  0.000  0.544
   5.47474     -9.784905  0.454  0.022  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.544
   5.51109     -9.775020  0.454  0.024  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.544
   5.54744     -9.758547  0.452  0.024  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.544
   5.58379     -9.735487  0.452  0.026  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.544
   5.62014     -9.705839  0.450  0.028  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.544
   5.65649     -9.669608  0.446  0.030  0.000  0.070  0.000  0.000  0.000  0.000  0.000  0.544
   5.69284     -9.626816  0.444  0.032  0.000  0.070  0.000  0.000  0.000  0.000  0.000  0.546
   5.72918     -9.577474  0.440  0.034  0.000  0.070  0.000  0.000  0.000  0.000  0.000  0.546
   5.76553     -9.521560  0.436  0.038  0.000  0.072  0.000  0.000  0.000  0.000  0.000  0.546
   5.80188     -9.459103  0.432  0.042  0.000  0.074  0.000  0.000  0.000  0.000  0.000  0.546
   5.83823     -9.390116  0.426  0.046  0.000  0.074  0.000  0.000  0.000  0.000  0.000  0.546
   5.87458     -9.314592  0.422  0.050  0.000  0.076  0.000  0.000  0.000  0.000  0.000  0.548
   5.91093     -9.232561  0.416  0.054  0.000  0.078  0.000  0.000  0.000  0.000  0.000  0.548
   5.94728     -9.144032  0.410  0.060  0.000  0.078  0.000  0.000  0.000  0.000  0.000  0.548
   5.98362     -9.049032  0.404  0.064  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.548
   6.01997     -8.947571  0.396  0.070  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.550
   6.05632     -8.839677  0.390  0.076  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.550
   6.09267     -8.725381  0.382  0.082  0.000  0.086  0.000  0.000  0.000  0.000  0.000  0.550
   6.12902     -8.604710  0.374  0.088  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.550
   6.12902     -8.604710  0.374  0.088  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.550
   6.20172     -8.859706  0.390  0.088  0.000  0.072  0.000  0.000  0.000  0.000  0.000  0.550
   6.27441     -9.123176  0.404  0.086  0.000  0.060  0.000  0.000  0.000  0.000  0.000  0.550
   6.34711     -9.387193  0.420  0.082  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.552
   6.41981     -9.645666  0.434  0.078  0.000  0.042  0.000  0.000  0.000  0.000  0.000  0.554
   6.49250     -9.894164  0.448  0.072  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.554
   6.56520    -10.129582  0.462  0.064  0.000  0.030  0.000  0.000  0.000  0.000  0.000  0.556
   6.63790    -10.349812  0.476  0.058  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.558
   6.71060    -10.553478  0.488  0.050  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.560
   6.78329    -10.739740  0.502  0.042  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.560
   6.85599    -10.908101  0.512  0.036  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.562
   6.92869    -11.058335  0.524  0.028  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.562
   7.00138    -11.190461  0.532  0.022  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.564
   7.07408    -11.304518  0.542  0.016  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.564
   7.14678    -11.400635  0.548  0.012  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.566
   7.21948    -11.478974  0.556  0.008  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.566
   7.29217    -11.539704  0.560  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.566
   7.36487    -11.582966  0.564  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.566
   7.43757    -11.608879  0.566  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.566
   7.51026    -11.617508  0.566  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.566
   7.51026     -9.788209  0.454  0.022  0.000  0.066  0.000  0.000  0.000  0.000  0.000  0.544
   7.56153     -9.784898  0.454  0.022  0.000  0.066  0.000  0.000  0.000  0.000  0.000  0.544
   7.61281     -9.775061  0.456  0.022  0.000  0.066  0.000  0.000  0.000  0.000  0.000  0.544
   7.66408     -9.758934  0.456  0.022  0.000  0.066  0.000  0.000  0.000  0.000  0.000  0.546
   7.71535     -9.736901  0.456  0.022  0.000  0.066  0.000  0.000  0.000  0.000  0.000  0.546
   7.76662     -9.709499  0.458  0.022  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.548
   7.81789     -9.677401  0.460  0.022  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.548
   7.86916     -9.641428  0.460  0.022  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.550
   7.92043     -9.602493  0.462  0.022  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.552
   7.97170     -9.561600  0.464  0.022  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.554
   8.02297     -9.519848  0.466  0.022  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.556
   8.07424     -9.478360  0.468  0.022  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.556
   8.12551     -9.438300  0.470  0.022  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.558
   8.17678     -9.400787  0.470  0.022  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.560
   8.22805     -9.366912  0.472  0.022  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.562
   8.27932     -9.337676  0.474  0.022  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.564
   8.33059     -9.323658  0.212  0.066  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.474
   8.38186     -9.368700  0.212  0.066  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.472
   8.43313     -9.395954  0.212  0.066  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.472
   8.48440     -9.405081  0.212  0.064  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.472
   8.48440     -8.604710  0.374  0.088  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.550
   8.53567     -8.602933  0.374  0.088  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.550
   8.58694     -8.597652  0.374  0.088  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.550
   8.63821     -8.589056  0.376  0.088  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.550
   8.68948     -8.577421  0.376  0.088  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.550
   8.74075     -8.563122  0.378  0.086  0.000  0.086  0.000  0.000  0.000  0.000  0.000  0.552
   8.79203     -8.546620  0.378  0.086  0.000  0.086  0.000  0.000  0.000  0.000  0.000  0.552
   8.84330     -8.528420  0.380  0.086  0.000  0.086  0.000  0.000  0.000  0.000  0.000  0.552
   8.89457     -8.509076  0.382  0.084  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.552
   8.94584     -8.489164  0.384  0.084  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.552
   8.99711     -8.469258  0.386  0.084  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.552
   9.04838     -8.449905  0.388  0.082  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.552
   9.09965     -8.431610  0.390  0.082  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.552
   9.15092     -8.414827  0.390  0.080  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.552
   9.20219     -8.399971  0.392  0.080  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.552
   9.25346     -8.387359  0.394  0.080  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.552
   9.30473     -8.377260  0.394  0.080  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.552
   9.35600     -8.369910  0.394  0.078  0.000  0.078  0.000  0.000  0.000  0.000  0.000  0.552
   9.40727     -8.365432  0.396  0.078  0.000  0.078  0.000  0.000  0.000  0.000  0.000  0.552
   9.45854     -8.363925  0.396  0.078  0.000  0.078  0.000  0.000  0.000  0.000  0.000  0.552
 
# Band-Index:    6
   9.45854     -8.363909  0.396  0.078  0.000  0.078  0.000  0.000  0.000  0.000  0.000  0.552
   9.40727     -8.365416  0.396  0.078  0.000  0.078  0.000  0.000  0.000  0.000  0.000  0.552
   9.35600     -8.369894  0.394  0.078  0.000  0.078  0.000  0.000  0.000  0.000  0.000  0.552
   9.30473     -8.377244  0.394  0.080  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.552
   9.25346     -8.387343  0.394  0.080  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.552
   9.20219     -8.399955  0.392  0.080  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.552
   9.15092     -8.414811  0.390  0.080  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.552
   9.09965     -8.431594  0.390  0.082  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.552
   9.04838     -8.449888  0.388  0.082  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.552
   8.99711     -8.469241  0.386  0.084  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.552
   8.94584     -8.489147  0.384  0.084  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.552
   8.89457     -8.509059  0.382  0.084  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.552
   8.84330     -8.528404  0.380  0.086  0.000  0.086  0.000  0.000  0.000  0.000  0.000  0.552
   8.79203     -8.546604  0.378  0.086  0.000  0.086  0.000  0.000  0.000  0.000  0.000  0.552
   8.74075     -8.563105  0.378  0.086  0.000  0.086  0.000  0.000  0.000  0.000  0.000  0.552
   8.68948     -8.577404  0.376  0.088  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.550
   8.63821     -8.589040  0.376  0.088  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.550
   8.58694     -8.597635  0.374  0.088  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.550
   8.53567     -8.602916  0.374  0.088  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.550
   8.48440     -8.604693  0.374  0.088  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.550
   8.48440     -9.282143  0.476  0.022  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.566
   8.43313     -9.285744  0.476  0.022  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.566
   8.38186     -9.296457  0.476  0.022  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.566
   8.33059     -9.313948  0.474  0.022  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.564
   8.27932     -9.261329  0.214  0.066  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.476
   8.22805     -9.182477  0.214  0.066  0.002  0.198  0.000  0.000  0.000  0.000  0.000  0.480
   8.17678     -9.088099  0.216  0.066  0.002  0.200  0.000  0.000  0.000  0.000  0.000  0.482
   8.12551     -8.979410  0.216  0.068  0.002  0.202  0.000  0.000  0.000  0.000  0.000  0.488
   8.07424     -8.857910  0.218  0.068  0.002  0.204  0.000  0.000  0.000  0.000  0.000  0.492
   8.02297     -8.725448  0.220  0.068  0.004  0.206  0.000  0.000  0.000  0.000  0.000  0.498
   7.97170     -8.584237  0.222  0.070  0.004  0.210  0.000  0.000  0.000  0.000  0.000  0.504
