#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 180  14
# Band-Index:    1
   4.87178    -33.493448
   4.80882    -33.501154
   4.74586    -33.508738
   4.68290    -33.516003
   4.61995    -33.522765
   4.55699    -33.528812
   4.49403    -33.533996
   4.43107    -33.538188
   4.36812    -33.541263
   4.30516    -33.543123
   4.24220    -33.543756
   4.24220    -33.543756
   4.19093    -33.542426
   4.13966    -33.538432
   4.08839    -33.531917
   4.03712    -33.522988
   3.98585    -33.511935
   3.93458    -33.499064
   3.88331    -33.484646
   3.83204    -33.469094
   3.78077    -33.452837
   3.72950    -33.436280
   3.67823    -33.419920
   3.62696    -33.404188
   3.57569    -33.389525
   3.52442    -33.376322
   3.47314    -33.364937
   3.42187    -33.355716
   3.37060    -33.348965
   3.31933    -33.344833
   3.26806    -33.343454
   3.26806    -33.343454
   3.19537    -33.342833
   3.12267    -33.340997
   3.04997    -33.338012
   2.97727    -33.333994
   2.90458    -33.329077
   2.83188    -33.323422
   2.75918    -33.317250
   2.68649    -33.310737
   2.61379    -33.304117
   2.54109    -33.297602
   2.46839    -33.310138
   2.39570    -33.331969
   2.32300    -33.348088
   2.25030    -33.357891
   2.17761    -33.361116
   2.10491    -33.357806
   2.03221    -33.348289
   1.95951    -33.333128
   1.88682    -33.313205
   1.88682    -33.313205
   1.85047    -33.324051
   1.81412    -33.334638
   1.77777    -33.344903
   1.74142    -33.354810
   1.70507    -33.364323
   1.66873    -33.373380
   1.63238    -33.381941
   1.59603    -33.389988
   1.55968    -33.397487
   1.52333    -33.404369
   1.48698    -33.410619
   1.45063    -33.416221
   1.41429    -33.421101
   1.37794    -33.425290
   1.34159    -33.428746
   1.30524    -33.431449
   1.26889    -33.433394
   1.23254    -33.434563
   1.19619    -33.434953
   1.19619    -33.434953
   1.13324    -33.432273
   1.07028    -33.424395
   1.00732    -33.411484
   0.94436    -33.393864
   0.88141    -33.371989
   0.81845    -33.346393
   0.75549    -33.317754
   0.69253    -33.300989
   0.62958    -33.306553
   0.56662    -33.312194
   0.50366    -33.317764
   0.44070    -33.323098
   0.37775    -33.328039
   0.31479    -33.332460
   0.25183    -33.336271
   0.18887    -33.339339
   0.12592    -33.341596
   0.06296    -33.342986
   0.00000    -33.343454
 
# Band-Index:    3
   0.00000    -33.034913
   0.06296    -33.037720
   0.12592    -33.046065
   0.18887    -33.059708
   0.25183    -33.078263
   0.31479    -33.101132
   0.37775    -33.127662
   0.44070    -33.157117
   0.50366    -33.188628
   0.56662    -33.221360
   0.62958    -33.254390
   0.69253    -33.286818
   0.75549    -33.295643
   0.81845    -33.290670
   0.88141    -33.286199
   0.94436    -33.282362
   1.00732    -33.279257
   1.07028    -33.276986
   1.13324    -33.275598
   1.19619    -33.275156
   1.19619    -33.275156
   1.23254    -33.275096
   1.26889    -33.274946
   1.30524    -33.274698
   1.34159    -33.274348
   1.37794    -33.273915
   1.41429    -33.273413
   1.45063    -33.272841
   1.48698    -33.272211
