#K-Path(1/A) Energy-Window(eV)
    0.000000    -57.000000
    1.196194    -57.000000
    1.196194      8.000000
    1.196194    -57.000000
    1.886817    -57.000000
    1.886817      8.000000
    1.886817    -57.000000
    3.268063    -57.000000
    3.268063      8.000000
    3.268063    -57.000000
    4.242201    -57.000000
    4.242201      8.000000
    4.242201    -57.000000
    5.438395    -57.000000
    5.438395      8.000000
    5.438395    -57.000000
    6.129018    -57.000000
    6.129018      8.000000
    6.129018    -57.000000
    7.510264    -57.000000
    7.510264      8.000000
    7.510264    -57.000000
    8.484403    -57.000000
    8.484403      8.000000
    8.484403    -57.000000
    9.458541    -57.000000
    9.458541      8.000000
    0.000000      8.000000
    0.000000    -57.000000
    0.000000      0.000000
    9.458541      0.000000
