      #Energy        TDOS
     -43.91704       2.87766
     -43.88104       2.87766
     -43.84604       2.87766
     -43.81004       2.87766
     -43.77504       2.87766
     -43.73904       2.87766
     -43.70404       2.87766
     -43.66804       2.87766
     -43.63304       2.87766
     -43.59804       2.87766
     -43.56204       2.87766
     -43.52704       2.87766
     -43.49104       2.87766
     -43.45604       2.87766
     -43.42004       2.87766
     -43.38504       2.87766
     -43.35004       2.87766
     -43.31404       2.87766
     -43.27904       2.87766
     -43.24304       2.87766
     -43.20804       2.87766
     -43.17204       2.87766
     -43.13704       2.87766
     -43.10104       2.87766
     -43.06604       2.87766
     -43.03104       2.87766
     -42.99504       2.87766
     -42.96004       2.87766
     -42.92404       2.87766
     -42.88904       2.87766
     -42.85304       2.87766
     -42.81804       2.87766
     -42.78204       2.87766
     -42.74704       2.87766
     -42.71204       2.87766
     -42.67604       2.87766
     -42.64104       2.87766
     -42.60504       2.87766
     -42.57004       2.87766
     -42.53404       2.87766
     -42.49904       2.87766
     -42.46304       2.87766
     -42.42804       2.87766
     -42.39304       2.87766
     -42.35704       2.87766
     -42.32204       2.87766
     -42.28604       2.87766
     -42.25104       2.87766
     -42.21504       2.87766
     -42.18004       2.87766
     -42.14404       2.87766
     -42.10904       2.87766
     -42.07404       2.87766
     -42.03804       2.87766
     -42.00304       2.87766
     -41.96704       2.87766
     -41.93204       2.87766
     -41.89604       2.87766
     -41.86104       2.87766
     -41.82504       2.87766
     -41.79004       2.87766
     -41.75504       2.87766
     -41.71904       2.87766
     -41.68404       2.87766
     -41.64804       2.87766
     -41.61304       2.87766
     -41.57704       2.87766
     -41.54204       2.87766
     -41.50604       2.87766
     -41.47104       2.87766
     -41.43604       2.87766
     -41.40004       2.87766
     -41.36504       2.87766
     -41.32904       2.87766
     -41.29404       2.87766
     -41.25804       2.87766
     -41.22304       2.87766
     -41.18704       2.87766
     -41.15204       2.87766
     -41.11704       2.87766
     -41.08104       2.87766
     -41.04604       2.87766
     -41.01004       2.87766
     -40.97504       2.87766
     -40.93904       2.87766
     -40.90404       2.87766
     -40.86804       2.87766
     -40.83304       2.87766
     -40.79804       2.87766
     -40.76204       2.87766
     -40.72704       2.87766
     -40.69104       2.87766
     -40.65604       2.87766
     -40.62004       2.87766
     -40.58504       2.87766
     -40.54904       2.87766
     -40.51404       2.87766
     -40.47904       2.87766
     -40.44304       2.87766
     -40.40804       2.87766
     -40.37204       2.87766
     -40.33704       2.87766
     -40.30104       2.87766
     -40.26604       2.87766
     -40.23104       2.87766
     -40.19504       2.87766
     -40.16004       2.87766
     -40.12404       2.87766
     -40.08904       2.87766
     -40.05304       2.87766
     -40.01804       2.87766
     -39.98204       2.87766
     -39.94704       2.87766
     -39.91204       2.87766
     -39.87604       2.87766
     -39.84104       2.87766
     -39.80504       2.87766
     -39.77004       2.87766
     -39.73404       2.87766
     -39.69904       2.87766
     -39.66304       2.87766
     -39.62804       2.87766
     -39.59304       2.87766
     -39.55704       2.87766
     -39.52204       2.87766
     -39.48604       2.87766
     -39.45104       2.87766
     -39.41504       2.87766
     -39.38004       2.87766
     -39.34404       2.87766
     -39.30904       2.87766
     -39.27404       2.87766
     -39.23804       2.87766
     -39.20304       2.87766
     -39.16704       2.87766
     -39.13204       2.87766
     -39.09604       2.87766
     -39.06104       2.87766
     -39.02504       2.87766
     -38.99004       2.87766
     -38.95504       2.87766
     -38.91904       2.87766
     -38.88404       2.87766
     -38.84804       2.87766
     -38.81304       2.87766
     -38.77704       2.87766
     -38.74204       2.87766
     -38.70604       2.87766
     -38.67104       2.87766
     -38.63604       2.87766
     -38.60004       2.87766
     -38.56504       2.87766
     -38.52904       2.87766
     -38.49404       2.87766
     -38.45804       2.87766
     -38.42304       2.87766
     -38.38704       2.87766
     -38.35204       2.87766
     -38.31704       2.87766
     -38.28104       2.87766
     -38.24604       2.87766
     -38.21004       2.87766
     -38.17504       2.87766
     -38.13904       2.87766
     -38.10404       2.87766
     -38.06804       2.87766
     -38.03304       2.87766
     -37.99804       2.87766
     -37.96204       2.87766
     -37.92704       2.87766
     -37.89104       2.87766
     -37.85604       2.87766
     -37.82004       2.87766
     -37.78504       2.87766
     -37.74904       2.87766
     -37.71404       2.87766
     -37.67904       2.87766
     -37.64304       2.87766
     -37.60804       2.87766
     -37.57204       2.87766
     -37.53704       2.87766
     -37.50104       2.87766
     -37.46604       2.87766
     -37.43104       2.87766
     -37.39504       2.87766
     -37.36004       2.87766
     -37.32404       2.87766
     -37.28904       2.87766
     -37.25304       2.87766
     -37.21804       2.87766
     -37.18204       2.87766
     -37.14704       2.87766
     -37.11204       2.87766
     -37.07604       2.87766
     -37.04104       2.87766
     -37.00504       2.87766
     -36.97004       2.87766
     -36.93404       2.87766
     -36.89904       2.87766
     -36.86304       2.87766
     -36.82804       2.87766
     -36.79304       2.87766
     -36.75704       2.87766
     -36.72204       2.87766
     -36.68604       2.87766
     -36.65104       2.87766
     -36.61504       2.87766
     -36.58004       2.87766
     -36.54404       2.87766
     -36.50904       2.87766
     -36.47404       2.87766
     -36.43804       2.87766
     -36.40304       2.87766
     -36.36704       2.87766
     -36.33204       2.87766
     -36.29604       2.87766
     -36.26104       2.87766
     -36.22504       2.87766
     -36.19004       2.87766
     -36.15504       2.87766
     -36.11904       2.87766
     -36.08404       2.87766
     -36.04804       2.87766
     -36.01304       2.87766
     -35.97704       2.87766
     -35.94204       2.87766
     -35.90604       2.87766
     -35.87104       2.87766
     -35.83604       2.87766
     -35.80004       2.87766
     -35.76504       2.87766
     -35.72904       2.87766
     -35.69404       2.87766
     -35.65804       2.87766
     -35.62304       2.87766
     -35.58704       2.87766
     -35.55204       2.87766
     -35.51704       2.87766
     -35.48104       2.87766
     -35.44604       2.87766
     -35.41004       2.87766
     -35.37504       2.87766
     -35.33904       2.87766
     -35.30404       2.87766
     -35.26804       2.87766
     -35.23304       2.87766
     -35.19804       2.87766
     -35.16204       2.87766
     -35.12704       2.87766
     -35.09104       2.87766
     -35.05604       2.87766
     -35.02004       2.87766
     -34.98504       2.87766
     -34.94904       2.87766
     -34.91404       2.87766
     -34.87904       2.87766
     -34.84304       2.87766
     -34.80804       2.87766
     -34.77204       2.87766
     -34.73704       2.87766
     -34.70104       2.87766
     -34.66604       2.87766
     -34.63004       2.87766
     -34.59504       2.87766
     -34.56004       2.87766
     -34.52404       2.87766
     -34.48904       2.87766
     -34.45304       2.87766
     -34.41804       2.87766
     -34.38204       2.87766
     -34.34704       2.87766
     -34.31204       2.87766
     -34.27604       2.87766
     -34.24104       2.87766
     -34.20504       2.87766
     -34.17004       2.87766
     -34.13404       2.87766
     -34.09904       2.87766
     -34.06304       2.87766
     -34.02804       2.87766
     -33.99304       2.87766
     -33.95704       2.87766
     -33.92204       2.87766
     -33.88604       2.87766
     -33.85104       2.87766
     -33.81504       2.87766
     -33.78004       2.87766
     -33.74404       2.87766
     -33.70904       2.87766
     -33.67404       2.87766
     -33.63804       2.87766
     -33.60304       2.87766
     -33.56704       2.90977
     -33.53204       3.03226
     -33.49604       3.31900
     -33.46104       3.84125
     -33.42504       4.55862
     -33.39004       5.41705
     -33.35504       6.30118
     -33.31904       7.10007
     -33.28404       7.61359
     -33.24804       7.87564
     -33.21304       8.17389
     -33.17704       8.61019
     -33.14204       9.30984
     -33.10604      10.05149
     -33.07104      10.59271
     -33.03604      10.83559
     -33.00004      10.84757
     -32.96504      10.84757
     -32.92904      10.84757
     -32.89404      10.84757
     -32.85804      10.84757
     -32.82304      10.84757
     -32.78704      10.84757
     -32.75204      10.84757
     -32.71704      10.84757
     -32.68104      10.84757
     -32.64604      10.84757
     -32.61004      10.84757
     -32.57504      10.84757
     -32.53904      10.84757
     -32.50404      10.84757
     -32.46804      10.84757
     -32.43304      10.84757
     -32.39804      10.84757
     -32.36204      10.84757
     -32.32704      10.84757
     -32.29104      10.84757
     -32.25604      10.84757
     -32.22004      10.84757
     -32.18504      10.84757
     -32.14904      10.84757
     -32.11404      10.84757
     -32.07904      10.84757
     -32.04304      10.84757
     -32.00804      10.84757
     -31.97204      10.84757
     -31.93704      10.84757
     -31.90104      10.84757
     -31.86604      10.84757
     -31.83004      10.84757
     -31.79504      10.84757
     -31.76004      10.84757
     -31.72404      10.84757
     -31.68904      10.84757
     -31.65304      10.84757
     -31.61804      10.84757
     -31.58204      10.84757
     -31.54704      10.84757
     -31.51204      10.84757
     -31.47604      10.84757
     -31.44104      10.84757
     -31.40504      10.84757
     -31.37004      10.84757
     -31.33404      10.84757
     -31.29904      10.84757
     -31.26304      10.84757
     -31.22804      10.84757
     -31.19304      10.84757
     -31.15704      10.84757
     -31.12204      10.84757
     -31.08604      10.84757
     -31.05104      10.84757
     -31.01504      10.84757
     -30.98004      10.84757
     -30.94404      10.84757
     -30.90904      10.84757
     -30.87404      10.84757
     -30.83804      10.84757
     -30.80304      10.84757
     -30.76704      10.84757
     -30.73204      10.84757
     -30.69604      10.84757
     -30.66104      10.84757
     -30.62504      10.84757
     -30.59004      10.84757
     -30.55504      10.84757
     -30.51904      10.84757
     -30.48404      10.84757
     -30.44804      10.84757
     -30.41304      10.84757
     -30.37704      10.84757
     -30.34204      10.84757
     -30.30604      10.84757
     -30.27104      10.84757
     -30.23604      10.84757
     -30.20004      10.84757
     -30.16504      10.84757
     -30.12904      10.84757
     -30.09404      10.84757
     -30.05804      10.84757
     -30.02304      10.84757
     -29.98704      10.84757
     -29.95204      10.84757
     -29.91704      10.84757
     -29.88104      10.84757
     -29.84604      10.84757
     -29.81004      10.84757
     -29.77504      10.84757
     -29.73904      10.84757
     -29.70404      10.84757
     -29.66804      10.84757
     -29.63304      10.84757
     -29.59804      10.84757
     -29.56204      10.84757
     -29.52704      10.84757
     -29.49104      10.84757
     -29.45604      10.84757
     -29.42004      10.84757
     -29.38504      10.84757
     -29.34904      10.84757
     -29.31404      10.84757
     -29.27904      10.84757
     -29.24304      10.84757
     -29.20804      10.84757
     -29.17204      10.84757
     -29.13704      10.84757
     -29.10104      10.84757
     -29.06604      10.84757
     -29.03004      10.84757
     -28.99504      10.84757
     -28.96004      10.84757
     -28.92404      10.84757
     -28.88904      10.84757
     -28.85304      10.84757
     -28.81804      10.84757
     -28.78204      10.84757
     -28.74704      10.84757
     -28.71104      10.84757
     -28.67604      10.84757
     -28.64104      10.84757
     -28.60504      10.84757
     -28.57004      10.84757
     -28.53404      10.84757
     -28.49904      10.84757
     -28.46304      10.84757
     -28.42804      10.84757
     -28.39304      10.84757
     -28.35704      10.84757
     -28.32204      10.84757
     -28.28604      10.84757
     -28.25104      10.84757
     -28.21504      10.84757
     -28.18004      10.84757
     -28.14404      10.84757
     -28.10904      10.84757
     -28.07404      10.84757
     -28.03804      10.84757
     -28.00304      10.84757
     -27.96704      10.84757
     -27.93204      10.84757
     -27.89604      10.84757
     -27.86104      10.84757
     -27.82504      10.84757
     -27.79004      10.84757
     -27.75504      10.84757
     -27.71904      10.84757
     -27.68404      10.84757
     -27.64804      10.84757
     -27.61304      10.84757
     -27.57704      10.84757
     -27.54204      10.84757
     -27.50604      10.84757
     -27.47104      10.84757
     -27.43604      10.84757
     -27.40004      10.84757
     -27.36504      10.84757
     -27.32904      10.84757
     -27.29404      10.84757
     -27.25804      10.84757
     -27.22304      10.84757
     -27.18704      10.84757
     -27.15204      10.84757
     -27.11704      10.84757
     -27.08104      10.84757
     -27.04604      10.84757
     -27.01004      10.84757
     -26.97504      10.84757
     -26.93904      10.84757
     -26.90404      10.84757
     -26.86804      10.84757
     -26.83304      10.84757
     -26.79804      10.84757
     -26.76204      10.84757
     -26.72704      10.84757
     -26.69104      10.84757
     -26.65604      10.84757
     -26.62004      10.84757
     -26.58504      10.84757
     -26.54904      10.84757
     -26.51404      10.84757
     -26.47904      10.84757
     -26.44304      10.84757
     -26.40804      10.84757
     -26.37204      10.84757
     -26.33704      10.84757
     -26.30104      10.84757
     -26.26604      10.84757
     -26.23004      10.84757
     -26.19504      10.84757
     -26.16004      10.84757
     -26.12404      10.84757
     -26.08904      10.84757
     -26.05304      10.84757
     -26.01804      10.84757
     -25.98204      10.84757
     -25.94704      10.84757
     -25.91104      10.84757
     -25.87604      10.84757
     -25.84104      10.84757
     -25.80504      10.84757
     -25.77004      10.84757
     -25.73404      10.84757
     -25.69904      10.84757
     -25.66304      10.84757
     -25.62804      10.84757
     -25.59304      10.84757
     -25.55704      10.84757
     -25.52204      10.84757
     -25.48604      10.84757
     -25.45104      10.84757
     -25.41504      10.84757
     -25.38004      10.84757
     -25.34404      10.84757
     -25.30904      10.84757
     -25.27404      10.84757
     -25.23804      10.84757
     -25.20304      10.84757
     -25.16704      10.84757
     -25.13204      10.84757
     -25.09604      10.84757
     -25.06104      10.84757
     -25.02504      10.84757
     -24.99004      10.84757
     -24.95504      10.84757
     -24.91904      10.84757
     -24.88404      10.84757
     -24.84804      10.84757
     -24.81304      10.84757
     -24.77704      10.84757
     -24.74204      10.84757
     -24.70604      10.84757
     -24.67104      10.84757
     -24.63604      10.84757
     -24.60004      10.84757
     -24.56504      10.84757
     -24.52904      10.84757
     -24.49404      10.84757
     -24.45804      10.84757
     -24.42304      10.84757
     -24.38704      10.84757
     -24.35204      10.84757
     -24.31704      10.84757
     -24.28104      10.84757
     -24.24604      10.84757
     -24.21004      10.84757
     -24.17504      10.84757
     -24.13904      10.84757
     -24.10404      10.84757
     -24.06804      10.84757
     -24.03304      10.84757
     -23.99804      10.84757
     -23.96204      10.84757
     -23.92704      10.84757
     -23.89104      10.84757
     -23.85604      10.84757
     -23.82004      10.84757
     -23.78504      10.84757
     -23.74904      10.84757
     -23.71404      10.84757
     -23.67904      10.84757
     -23.64304      10.84757
     -23.60804      10.84757
     -23.57204      10.84757
     -23.53704      10.84757
     -23.50104      10.84757
     -23.46604      10.84757
     -23.43004      10.84757
     -23.39504      10.84757
     -23.36004      10.84757
     -23.32404      10.84757
     -23.28904      10.84757
     -23.25304      10.84757
     -23.21804      10.84757
     -23.18204      10.84757
     -23.14704      10.84757
     -23.11104      10.84757
     -23.07604      10.84757
     -23.04104      10.84757
     -23.00504      10.84757
     -22.97004      10.84757
     -22.93404      10.84757
     -22.89904      10.84757
     -22.86304      10.84757
     -22.82804      10.84757
     -22.79204      10.84757
     -22.75704      10.84757
     -22.72204      10.84757
     -22.68604      10.84757
     -22.65104      10.84757
     -22.61504      10.84757
     -22.58004      10.84757
     -22.54404      10.84757
     -22.50904      10.84757
     -22.47404      10.84757
     -22.43804      10.84757
     -22.40304      10.84757
     -22.36704      10.84757
     -22.33204      10.84757
     -22.29604      10.84757
     -22.26104      10.84757
     -22.22504      10.84757
     -22.19004      10.84757
     -22.15504      10.84757
     -22.11904      10.84757
     -22.08404      10.84757
     -22.04804      10.84757
     -22.01304      10.84757
     -21.97704      10.84757
     -21.94204      10.84757
     -21.90604      10.84757
     -21.87104      10.84757
     -21.83604      10.84757
     -21.80004      10.84757
     -21.76504      10.84757
     -21.72904      10.84757
     -21.69404      10.84757
     -21.65804      10.84757
     -21.62304      10.84757
     -21.58704      10.84757
     -21.55204      10.84757
     -21.51704      10.84757
     -21.48104      10.84757
     -21.44604      10.84757
     -21.41004      10.84757
     -21.37504      10.84757
     -21.33904      10.84757
     -21.30404      10.84757
     -21.26804      10.84757
     -21.23304      10.84757
     -21.19804      10.84757
     -21.16204      10.84757
     -21.12704      10.84757
     -21.09104      10.84757
     -21.05604      10.84757
     -21.02004      10.84757
     -20.98504      10.84757
     -20.94904      10.84757
     -20.91404      10.84757
     -20.87904      10.84757
     -20.84304      10.84757
     -20.80804      10.84757
     -20.77204      10.84757
     -20.73704      10.84757
     -20.70104      10.84757
     -20.66604      10.84757
     -20.63004      10.84757
     -20.59504      10.84757
     -20.56004      10.84757
     -20.52404      10.84757
     -20.48904      10.84757
     -20.45304      10.84757
     -20.41804      10.84757
     -20.38204      10.84757
     -20.34704      10.84757
     -20.31104      10.84757
     -20.27604      10.84757
     -20.24104      10.84757
     -20.20504      10.84757
     -20.17004      10.84757
     -20.13404      10.84757
     -20.09904      10.84757
     -20.06304      10.84757
     -20.02804      10.84757
     -19.99204      10.84757
     -19.95704      10.84757
     -19.92204      10.84757
     -19.88604      10.84757
     -19.85104      10.84757
     -19.81504      10.84757
     -19.78004      10.84757
     -19.74404      10.84757
     -19.70904      10.84757
     -19.67404      10.84757
     -19.63804      10.84757
     -19.60304      10.84757
     -19.56704      10.84757
     -19.53204      10.84757
     -19.49604      10.84757
     -19.46104      10.84757
     -19.42504      10.84757
     -19.39004      10.84757
     -19.35504      10.84757
     -19.31904      10.84757
     -19.28404      10.84757
     -19.24804      10.84757
     -19.21304      10.84757
     -19.17704      10.84757
     -19.14204      10.84757
     -19.10604      10.84757
